DE41;3x;13;229798009|3x /day;0;yes;229798009|3x /day;2;yes;229798009|3x /day;0;J+S;;C0556984|Three Times Daily;0;yes;C0556984|Three Times Daily;2;yes;C0556984|Three Times Daily;0;J+S;;;;;;;;;
DE41;daily;13;229798009|3x /day;0;yes;229798009|3x /day;2;yes;229798009|3x /day;0;J+S;;C0556984|Three Times Daily;0;yes;C0556984|Three Times Daily;2;yes;C0556984|Three Times Daily;0;J+S;;;;;;;;;
DE41;for;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;pain;13;22253000|Pain observations;0;yes;22253000|Pain observations;2;yes;22253000|Pain observations;0;J+S;;C0030193|Pain;0;yes;;;;C0030193|Pain;0;J+S;;;;;;;;;
DE41;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;conjunction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;with;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;simultaneous;14;79970003|Simultaneous;0;yes;;;;79970003|Simultaneous;0;J+S;;C0521115|simultaneous;0;yes;;;;C0521115|simultaneous;0;J+S;;;;;;;;;
DE41;administration;14;416118004|Administration (procedure);0;yes;;;;416118004|Administration (procedure);0;J+S;;C1533734|Treatment;0;yes;;;;C1533734|Treatment;0;J+S;;;;;;;;;
DE41;of;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;drug;15;65823007 | Protective agent (product) |;0;yes;;3;;65823007 | Protective agent (product) |;0;J+S;;C0033613|Agents, Protective;0;yes;;3;;C0033613|Agents, Protective;0;J+S;;;;;;;;;
DE41;to;15;65823007 | Protective agent (product) |;0;yes;;3;;65823007 | Protective agent (product) |;0;J+S;;C0033613|Agents, Protective;0;yes;;3;;C0033613|Agents, Protective;0;J+S;;;;;;;;;
DE41;protect;15;65823007 | Protective agent (product) |;0;yes;;3;;65823007 | Protective agent (product) |;0;J+S;;C0033613|Agents, Protective;0;yes;;3;;C0033613|Agents, Protective;0;J+S;;;;;;;;;
DE41;the;15;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;
DE41;stomach;15;69695003|Stomach;0;yes;;3;;69695003|Stomach;0;J+S;;C0038351|Stomach;0;yes;;3;;C0038351|Stomach;0;J+S;;;;;;;;;
DE41;e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;g;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;Pantoprazole;16;395821003|Pantoprazole (substance);0;yes;395821003|Pantoprazole (substance);0;yes;395821003|Pantoprazole (substance);0;J+S;;C0081876|1H-Benzimidazole, 5-(difluoromethoxy)-2-(((3,4-dimethoxy-2-pyridinyl)methyl)sulfinyl)-;0;yes;C0081876|1H-Benzimidazole, 5-(difluoromethoxy)-2-(((3,4-dimethoxy-2-pyridinyl)methyl)sulfinyl)-;0;yes;C0081876|1H-Benzimidazole, 5-(difluoromethoxy)-2-(((3,4-dimethoxy-2-pyridinyl)methyl)sulfinyl)-;0;J+S;;;;;;;;;
DE41;40mg;16;258684004|milligram (qualifier value);0;yes;258684004|milligram (qualifier value);2;yes;258684004|milligram (qualifier value);0;J+S;;C0439210|mg;0;yes;C0439210|mg;2;yes;C0439210|mg;0;J+S;;;;;;;;;
DE41;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;Torasemide;17;;;;318034005|Torasemide (product);0;yes;318034005|Torasemide (product);0;J+S;;;;;C0076840|1-isopropyl-3-((4-m-toluidino-3-pyridyl)sulfonyl)urea;0;yes;C0076840|1-isopropyl-3-((4-m-toluidino-3-pyridyl)sulfonyl)urea;0;J+S;;;;;;;;;
DE41;bds;17;229799001|bd - Twice daily;0;no;229799001|bd - Twice daily;0;no;229799001|bd - Twice daily;0;J+S;;C0585361|BID;0;no;C0585361|BID;0;yes;C0585361|BID;0;J+S;;;;;;;;;
DE41;Melperone;18;;;;442519006|Melperone;0;yes;442519006|Melperone;0;J+S;;;;;C0066477|4'-fluor-4-(4-methylpiperidino)-butyrophenone;0;yes;C0066477|4'-fluor-4-(4-methylpiperidino)-butyrophenone;0;J+S;;;;;;;;;
DE41;50;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DE41;mg;18;258684004|milligram (qualifier value);0;yes;258684004|milligram (qualifier value);0;yes;258684004|milligram (qualifier value);0;J+S;;C0439210|mg;0;yes;C0439210|mg;0;yes;C0439210|mg;0;J+S;;;;;;;;;
DE41;p;18;;;;422133006|Afternoon (qualifier value);0;no;422133006|Afternoon (qualifier value);0;J+S;;;;;;3;;C1509133|PM;0;J+S;;;;;;;;;
DE41;.;18;;;;422133006|Afternoon (qualifier value);0;no;422133006|Afternoon (qualifier value);0;J+S;;;;;;3;;C1509133|PM;0;J+S;;;;;;;;;
DE41;m;18;;;;422133006|Afternoon (qualifier value);0;no;422133006|Afternoon (qualifier value);0;J+S;;;;;;3;;C1509133|PM;0;J+S;;;;;;;;;
DE41;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;õ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;Intact;19;11163003|Intact;0;yes;11163003|Intact;0;yes;11163003|Intact;0;J+S;;C0205266|Intact;0;yes;C1554187|Intact;0;yes;C0205266|Intact;0;J+S;;;;;;;;;
FI21;teeth;19;245543004|Teeth;0;yes;245543004|Teeth;0;yes;245543004|Teeth;0;J+S;;C0040426|Teeth;0;yes;C1519551|Tooth Tissue;0;yes;C0040426|Teeth;0;J+S;;;;;;;;;
FI21;are;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;the;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;mouth;19;;;;123851003|Mouth structure;0;yes;123851003|Mouth structure;0;J+S;;;;;C0230028|Mouth;0;yes;C0230028|Mouth;0;J+S;;;;;;;;;
FI21;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;Fractures;20;"263172003|Fracture of mandible;263156006|Fracture of upper jaw";0;yes;"263172003|Fracture of mandible;263156006|Fracture of upper jaw";0;yes;"263172003|Fracture of mandible;263156006|Fracture of upper jaw";0;J+S;;"C0024692|Fracture, Mandibular;C0024953|Fractures, Maxillary";0;yes;"C0024692|Fracture, Mandibular;C0024953|Fractures, Maxillary";0;yes;"C0024692|Fracture, Mandibular;C0024953|Fractures, Maxillary";0;J+S;;;;;;;;;
FI21;are;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;visible;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;on;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;the;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;medians;20;260528009|Middle;0;yes;260528009|Middle;0;yes;260528009|Middle;0;J+S;;C0444598|Middle;0;yes;C2939193|Median;0;yes;C0444598|Middle;0;J+S;;;;;;;;;
FI21;of;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;Mandible;20;263172003|Fracture of mandible;0;yes;263172003|Fracture of mandible;0;yes;263172003|Fracture of mandible;0;J+S;;C0024692|Fracture, Mandibular;0;yes;C0024692|Fracture, Mandibular;0;yes;C0024692|Fracture, Mandibular;0;J+S;;;;;;;;;
FI21;and;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;Maxilla;20;263156006|Fracture of upper jaw;0;yes;263156006|Fracture of upper jaw;0;yes;263156006|Fracture of upper jaw;0;J+S;;C0024953|Fractures, Maxillary;0;yes;C0024953|Fractures, Maxillary;0;yes;C0024953|Fractures, Maxillary;0;J+S;;;;;;;;;
FI21;the;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;fragments;21;123735002|Fracture with displacement;1;yes;;;;123735002|Fracture with displacement;1;J+S;;C0585059|fracture displacement;1;yes;;;;C0585059|fracture displacement;0;J+S;;;;;;;;;
FI21;are;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;dislocated;21;123735002|Fracture with displacement;1;no;;;;123735002|Fracture with displacement;1;J+S;;C0585059|fracture displacement;1;no;;;;C0585059|fracture displacement;0;J+S;;;;;;;;;
FI21;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;Normal;22;;;;17621005|Normal;0;yes;17621005|Normal;0;J+S;;;;;C1550457|Normal;0;yes;C1550457|Normal;0;J+S;;;;;;;;;
FI21;mucous;22;33044003|Structure of mucous membrane of oropharynx;0;yes;113277000|Oral mucous membrane;0;yes;"113277000 | Oral mucous membrane structure (body structure) |; 46715004 | Pharyngeal mucous membrane structure (body structure) |; 71248005|Mucous membrane of larynx";0;J+S;;"C0023053|Laryngeal Mucosa;C0227140|Mucosa of pharynx;C0026639|Mouth Mucosa";0;yes;C0026639|Mouth Mucosa;0;yes;C0227161|Mucousa of oropharynx;0;J+S;;;;;;;;;
FI21;membranes;22;33044003|Structure of mucous membrane of oropharynx;0;yes;113277000|Oral mucous membrane;0;yes;"113277000 | Oral mucous membrane structure (body structure) |; 46715004 | Pharyngeal mucous membrane structure (body structure) |; 71248005|Mucous membrane of larynx";0;J+S;;"C0227140|Mucosa of pharynx;C0026639|Mouth Mucosa";0;yes;C0026639|Mouth Mucosa;0;yes;C0227161|Mucousa of oropharynx;0;J+S;;;;;;;;;
FI21;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;mouth;22;33044003|Structure of mucous membrane of oropharynx;0;no;113277000|Oral mucous membrane;0;yes;113277000 | Oral mucous membrane structure (body structure) |;0;J+S;oropharynx vs. mouth + oropharynx;C0026639|Mouth Mucosa;0;yes;C0026639|Mouth Mucosa;0;yes;C0026639|Mouth Mucosa;0;J+S;;;;;;;;;
FI21;pharynx;22;33044003|Structure of mucous membrane of oropharynx;0;yes;;;;46715004 | Pharyngeal mucous membrane structure (body structure) |;0;J+S;;C0227140|Mucosa of pharynx;0;yes;;;;C0227140|Mucosa of pharynx;0;J+S;;;;;;;;;
FI21;and;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;on;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;the;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;larynx;22;71248005|Mucous membrane of larynx;0;yes;;;;71248005|Mucous membrane of larynx;1;J+S;;C0023053|Laryngeal Mucosa;0;yes;;;;C0023053|Laryngeal Mucosa;0;J+S;;;;;;;;;
FI21;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;Hyoid;23;21387005|Hyoid bone;0;yes;21387005|Hyoid bone;0;yes;21387005|Hyoid bone;0;J+S;;C0020417|Bone, Hyoid;1;yes;C0020417|Bone, Hyoid;0;yes;C0020417|Bone, Hyoid;0;J+S;;;;;;;;;
FI21;and;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;thyroid;23;52940008|Thyroid cartilage structure;0;yes;52940008|Thyroid cartilage structure;0;yes;52940008|Thyroid cartilage structure;0;J+S;;C0040126|Cartilage, Thyroid;0;yes;C0040126|Cartilage, Thyroid;0;yes;C0040126|Cartilage, Thyroid;0;J+S;;;;;;;;;
FI21;cartilage;23;52940008|Thyroid cartilage structure;0;yes;52940008|Thyroid cartilage structure;0;yes;52940008|Thyroid cartilage structure;0;J+S;;C0040126|Cartilage, Thyroid;0;yes;C0040126|Cartilage, Thyroid;0;yes;C0040126|Cartilage, Thyroid;0;J+S;;;;;;;;;
FI21;are;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;intact;23;11163003|Intact;0;yes;11163003|Intact;0;yes;11163003|Intact;0;J+S;;C0205266|Intact;0;yes;C1554187|Intact;0;yes;C0205266|Intact;0;J+S;;;;;;;;;
FI21;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;Fragmental;24;13321001|Comminuted;0;no;112624007|Fragmentation;0;yes;13321001|Comminuted;1;J+S;;C0476171|Comminuted Fracture;0;no;C0486805|Fragment;0;yes;C0476171|Comminuted Fracture;1;J+S;;;;;;;;;
FI21;fractures;24;125606003|Fracture of neck;0;yes;"207984009|Fracture of second cervical vertebra;207983003|Fracture of first cervical vertebra";1;yes;"207984009|Fracture of second cervical vertebra;207983003|Fracture of first cervical vertebra";1;J+S;;C0262414|Fracture of neck;0;yes;"C0349012|Fracture of first cervical vertebra;C0349013|Fracture of second cervical vertebra";1;yes;"C0349012|Fracture of first cervical vertebra;C0349013|Fracture of second cervical vertebra";1;J+S;;;;;;;;;
FI21;of;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;the;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FI21;two;24;"14806007|C1 vertebra;39976000|Specific axis site";0;yes;"207984009|Fracture of second cervical vertebra;207983003|Fracture of first cervical vertebra";1;no;"207984009|Fracture of second cervical vertebra;207983003|Fracture of first cervical vertebra";1;J+S;;"C0004457|Second cervical vertebra;C0004170|First cervical vertebra";0;yes;"C0349012|Fracture of first cervical vertebra;C0349013|Fracture of second cervical vertebra";1;no;"C0349012|Fracture of first cervical vertebra;C0349013|Fracture of second cervical vertebra";1;J+S;;;;;;;;;
FI21;upper;24;"14806007|C1 vertebra;39976000|Specific axis site";0;yes;"207984009|Fracture of second cervical vertebra;207983003|Fracture of first cervical vertebra";1;yes;"207984009|Fracture of second cervical vertebra;207983003|Fracture of first cervical vertebra";1;J+S;;"C0004457|Second cervical vertebra;C0004170|First cervical vertebra";0;yes;"C0349012|Fracture of first cervical vertebra;C0349013|Fracture of second cervical vertebra";1;yes;"C0349012|Fracture of first cervical vertebra;C0349013|Fracture of second cervical vertebra";1;J+S;;;;;;;;;
